accuracy,loss,val_accuracy,val_loss
0.8705710172653198,0.31765639781951904,0.8383317589759827,0.4158823788166046
0.8740848898887634,0.30479517579078674,0.8420805931091309,0.3736070990562439
0.845680832862854,0.3609122931957245,0.8345829248428345,0.3918405771255493
0.8626646995544434,0.32936790585517883,0.8383317589759827,0.37070587277412415
0.8732064366340637,0.29654237627983093,0.8509840965270996,0.3567506968975067
0.8834553360939026,0.2759047746658325,0.8439550399780273,0.39827632904052734
0.8834553360939026,0.28356751799583435,0.8322399258613586,0.39165541529655457
0.8629575371742249,0.3168443739414215,0.854732871055603,0.35273122787475586
0.8773059844970703,0.289612352848053,0.8519212603569031,0.3602469861507416
0.8857979774475098,0.2619582414627075,0.8566073179244995,0.363258957862854
0.9051244258880615,0.2331959456205368,0.8378631472587585,0.41578853130340576
0.8684210777282715,0.31094738841056824,0.854732871055603,0.3457803428173065
0.8850877285003662,0.27500173449516296,0.8570759296417236,0.36154407262802124
0.8932748436927795,0.25516512989997864,0.8561387062072754,0.37363046407699585
0.9055555462837219,0.23023219406604767,0.8505154848098755,0.38444870710372925
0.8702781796455383,0.3171403110027313,0.8603561520576477,0.3495122194290161
0.8720351457595825,0.2951548397541046,0.8631677627563477,0.342555433511734
0.8691068887710571,0.30246973037719727,0.8589503169059753,0.3536106050014496
0.8822840452194214,0.27789559960365295,0.8622305393218994,0.35357755422592163
0.8893118500709534,0.27023690938949585,0.8552014827728271,0.36570122838020325
0.8822840452194214,0.28514349460601807,0.8575445413589478,0.3606986701488495
0.8957540392875671,0.25739413499832153,0.8598875403404236,0.3593173027038574
0.8986822962760925,0.24857854843139648,0.8523898720741272,0.37118709087371826
0.9039531350135803,0.24650055170059204,0.8528584837913513,0.3625777065753937
0.9051244258880615,0.22251708805561066,0.8537957072257996,0.3990606963634491
0.8948755264282227,0.2598418593406677,0.8537957072257996,0.35983598232269287
0.9021961688995361,0.24132518470287323,0.8561387062072754,0.35895785689353943
0.8998535871505737,0.2308281511068344,0.8589503169059753,0.361113578081131
0.9036602973937988,0.23547272384166718,0.8528584837913513,0.36363598704338074
0.886383593082428,0.27228209376335144,0.8575445413589478,0.3495241701602936
0.8887262344360352,0.2703511714935303,0.8622305393218994,0.34971901774406433
0.893997073173523,0.25631189346313477,0.8631677627563477,0.34694963693618774
0.8948755264282227,0.2590843439102173,0.8617619276046753,0.34096089005470276
0.9013177156448364,0.23667141795158386,0.8580130934715271,0.359382688999176
0.8804093599319458,0.28628095984458923,0.8584817051887512,0.3508048951625824
0.8921052813529968,0.24958664178848267,0.8617619276046753,0.35555499792099
0.9008771777153015,0.23699571192264557,0.8594189286231995,0.3516676425933838
0.9029240012168884,0.24259403347969055,0.8594189286231995,0.36012277007102966
0.8746705651283264,0.31146639585494995,0.8626991510391235,0.3394157588481903
0.879355788230896,0.2973826229572296,0.8631677627563477,0.3443913161754608
0.886383593082428,0.28000277280807495,0.8636363744735718,0.34457606077194214
0.89341139793396,0.27080950140953064,0.8636363744735718,0.3394762873649597
0.8893118500709534,0.26806172728538513,0.8641049861907959,0.34205636382102966
0.898389458656311,0.2529717683792114,0.8575445413589478,0.3603626489639282
0.8922401070594788,0.25896820425987244,0.8636363744735718,0.34950610995292664
0.9001464247703552,0.23555251955986023,0.8659793734550476,0.3491857051849365
0.897803783416748,0.2490699291229248,0.8650421500205994,0.34072235226631165
0.9106881618499756,0.23093052208423615,0.86457359790802,0.3480588495731354
0.9077599048614502,0.23222847282886505,0.8626991510391235,0.3480547070503235
0.8998535871505737,0.24003714323043823,0.8603561520576477,0.3506465554237366
0.9062957763671875,0.22967985272407532,0.8650421500205994,0.33877190947532654
0.9068813920021057,0.23431803286075592,0.8617619276046753,0.3537118434906006
0.9036602973937988,0.2307264506816864,0.8622305393218994,0.3532252013683319
0.9036602973937988,0.23851214349269867,0.861293375492096,0.3601323664188385
